	S2-103v3	S4-106v3	S6-109v3	S8-111v3	S10-117v3	S12-118v3	S14-122v3	S16-202v3	S20-304v3	S22-305v3	S24-309v3	S26-311v3	S28-315v3	S30-316v3	S32-321v3	S34-322v3	S36-401v3	S38-404v3	S40-408v3	S42-413v3	S1-103v1	S3-106v1	S5-109v1	S7-111v1	S9-117v1	S11-118v1	S13-122v1	S15-202v1	S19-304v1	S21-305v1	S23-309v1	S27-315v1	S31-321v1	S33-322v1	S35-401v1	S37-404v1	S39-408v1	S41-413v1
k__Bacteria_p__Spirochaetes_c__[Brachyspirae]_o__[Brachyspirales]_f__Brachyspiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Spirochaetes_c__[Brachyspirae]_o__[Brachyspirales]_f__Brachyspiraceae_g__Brachyspira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Synergistetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642105263158	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.000757894736842	0.000989473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166315789474	0.0	0.00109473684211	0.0	0.0	0.0	0.000463157894737	0.000378947368421	0.0
k__Bacteria_p__Synergistetes_c__Synergistia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642105263158	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.000757894736842	0.000989473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166315789474	0.0	0.00109473684211	0.0	0.0	0.0	0.000463157894737	0.000378947368421	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642105263158	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.000757894736842	0.000989473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166315789474	0.0	0.00109473684211	0.0	0.0	0.0	0.000463157894737	0.000378947368421	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Dethiosulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Dethiosulfovibrionaceae_g__Jonquetella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Dethiosulfovibrionaceae_g__Pyramidobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Dethiosulfovibrionaceae_g__TG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Synergistaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642105263158	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.000747368421053	0.000989473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166315789474	0.0	0.00109473684211	0.0	0.0	0.0	0.000463157894737	0.000378947368421	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Synergistaceae_g__Cloacibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642105263158	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.0	0.000989473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166315789474	0.0	0.00109473684211	0.0	0.0	0.0	0.0	0.000378947368421	0.0
k__Bacteria_p__Synergistetes_c__Synergistia_o__Synergistales_f__Synergistaceae_g__Synergistes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000747368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000463157894737	0.0	0.0
k__Bacteria_p__TM7	3.15789473684e-05	0.000242105263158	0.000126315789474	1.05263157895e-05	0.000231578947368	0.000231578947368	0.000136842105263	5.26315789474e-05	0.000684210526316	0.000305263157895	7.36842105263e-05	0.000347368421053	0.0	8.42105263158e-05	1.05263157895e-05	4.21052631579e-05	6.31578947368e-05	0.000221052631579	2.10526315789e-05	0.000105263157895	3.15789473684e-05	0.000221052631579	6.31578947368e-05	2.10526315789e-05	6.31578947368e-05	0.000273684210526	0.000157894736842	2.10526315789e-05	0.0004	0.000884210526316	3.15789473684e-05	0.0	0.0	6.31578947368e-05	0.000252631578947	0.000178947368421	5.26315789474e-05	0.000115789473684
k__Bacteria_p__TM7_c__TM7-3	3.15789473684e-05	0.000242105263158	0.000126315789474	1.05263157895e-05	0.000231578947368	0.000231578947368	0.000136842105263	5.26315789474e-05	0.000684210526316	0.000305263157895	7.36842105263e-05	0.000347368421053	0.0	8.42105263158e-05	1.05263157895e-05	4.21052631579e-05	6.31578947368e-05	0.000221052631579	2.10526315789e-05	0.000105263157895	3.15789473684e-05	0.000221052631579	6.31578947368e-05	2.10526315789e-05	6.31578947368e-05	0.000273684210526	0.000157894736842	2.10526315789e-05	0.0004	0.000884210526316	3.15789473684e-05	0.0	0.0	6.31578947368e-05	0.000252631578947	0.000178947368421	5.26315789474e-05	0.000115789473684
k__Bacteria_p__TM7_c__TM7-3_o__	3.15789473684e-05	0.000210526315789	9.47368421053e-05	1.05263157895e-05	0.000210526315789	0.000221052631579	0.000126315789474	4.21052631579e-05	0.000578947368421	0.000294736842105	7.36842105263e-05	0.000347368421053	0.0	6.31578947368e-05	1.05263157895e-05	4.21052631579e-05	5.26315789474e-05	0.000221052631579	0.0	8.42105263158e-05	3.15789473684e-05	0.000178947368421	5.26315789474e-05	2.10526315789e-05	6.31578947368e-05	0.000263157894737	0.000157894736842	2.10526315789e-05	0.000347368421053	0.000873684210526	3.15789473684e-05	0.0	0.0	3.15789473684e-05	0.000189473684211	0.000157894736842	4.21052631579e-05	0.000105263157895
k__Bacteria_p__TM7_c__TM7-3_o__CW040	0.0	2.10526315789e-05	0.0	0.0	2.10526315789e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.000105263157895	1.05263157895e-05	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	6.31578947368e-05	2.10526315789e-05	1.05263157895e-05	0.0
k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__	0.0	2.10526315789e-05	0.0	0.0	2.10526315789e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.000105263157895	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	6.31578947368e-05	2.10526315789e-05	0.0	0.0
k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__F16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__F16_g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__TM7_c__TM7-3_o__CW040_f___g__	0.0	2.10526315789e-05	0.0	0.0	2.10526315789e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.000105263157895	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	6.31578947368e-05	2.10526315789e-05	0.0	0.0
k__Bacteria_p__TM7_c__TM7-3_o__I025	0.0	1.05263157895e-05	3.15789473684e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__TM7_c__TM7-3_o__I025_f__Rs-045	0.0	1.05263157895e-05	3.15789473684e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__TM7_c__TM7-3_o__I025_f__Rs-045_g__	0.0	1.05263157895e-05	3.15789473684e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05
k__Bacteria_p__TM7_c__TM7-3_o___f__	3.15789473684e-05	0.000210526315789	9.47368421053e-05	1.05263157895e-05	0.000210526315789	0.000221052631579	0.000126315789474	4.21052631579e-05	0.000578947368421	0.000294736842105	7.36842105263e-05	0.000347368421053	0.0	6.31578947368e-05	1.05263157895e-05	4.21052631579e-05	5.26315789474e-05	0.000221052631579	0.0	8.42105263158e-05	3.15789473684e-05	0.000178947368421	5.26315789474e-05	2.10526315789e-05	6.31578947368e-05	0.000263157894737	0.000157894736842	2.10526315789e-05	0.000347368421053	0.000873684210526	3.15789473684e-05	0.0	0.0	3.15789473684e-05	0.000189473684211	0.000157894736842	4.21052631579e-05	0.000105263157895
k__Bacteria_p__TM7_c__TM7-3_o___f___g__	3.15789473684e-05	0.000210526315789	9.47368421053e-05	1.05263157895e-05	0.000210526315789	0.000221052631579	0.000126315789474	4.21052631579e-05	0.000578947368421	0.000294736842105	7.36842105263e-05	0.000347368421053	0.0	6.31578947368e-05	1.05263157895e-05	4.21052631579e-05	5.26315789474e-05	0.000221052631579	0.0	8.42105263158e-05	3.15789473684e-05	0.000178947368421	5.26315789474e-05	2.10526315789e-05	6.31578947368e-05	0.000263157894737	0.000157894736842	2.10526315789e-05	0.000347368421053	0.000873684210526	3.15789473684e-05	0.0	0.0	3.15789473684e-05	0.000189473684211	0.000157894736842	4.21052631579e-05	0.000105263157895
k__Bacteria_p__Tenericutes	0.0	6.31578947368e-05	0.0	0.0	0.000136842105263	0.0	0.000621052631579	1.05263157895e-05	0.000894736842105	0.0	0.0	0.0	0.000831578947368	1.05263157895e-05	0.0	0.00353684210526	0.0	0.00116842105263	1.05263157895e-05	3.15789473684e-05	0.0	0.000663157894737	1.05263157895e-05	0.0	0.000136842105263	0.0	6.31578947368e-05	0.000252631578947	0.000863157894737	0.0	4.21052631579e-05	0.0092	0.0	0.000105263157895	0.0	0.00109473684211	0.000821052631579	0.00256842105263
k__Bacteria_p__Tenericutes_c__Mollicutes	0.0	6.31578947368e-05	0.0	0.0	9.47368421053e-05	0.0	0.000621052631579	1.05263157895e-05	0.000547368421053	0.0	0.0	0.0	0.000831578947368	1.05263157895e-05	0.0	0.00205263157895	0.0	0.00112631578947	0.0	0.0	0.0	0.000589473684211	1.05263157895e-05	0.0	0.0	0.0	6.31578947368e-05	0.000252631578947	0.000747368421053	0.0	4.21052631579e-05	0.00749473684211	0.0	0.000105263157895	0.0	0.00108421052632	0.000821052631579	0.000336842105263
k__Bacteria_p__Tenericutes_c__Mollicutes_o__Anaeroplasmatales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Tenericutes_c__Mollicutes_o__Anaeroplasmatales_f__Anaeroplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Tenericutes_c__Mollicutes_o__Anaeroplasmatales_f__Anaeroplasmataceae_g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39	0.0	6.31578947368e-05	0.0	0.0	9.47368421053e-05	0.0	0.000621052631579	1.05263157895e-05	0.000547368421053	0.0	0.0	0.0	0.000831578947368	1.05263157895e-05	0.0	0.00205263157895	0.0	0.00112631578947	0.0	0.0	0.0	0.000589473684211	1.05263157895e-05	0.0	0.0	0.0	6.31578947368e-05	0.000252631578947	0.000747368421053	0.0	4.21052631579e-05	0.00749473684211	0.0	0.000105263157895	0.0	0.00108421052632	0.000821052631579	0.000336842105263
k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f__	0.0	6.31578947368e-05	0.0	0.0	9.47368421053e-05	0.0	0.000621052631579	1.05263157895e-05	0.000547368421053	0.0	0.0	0.0	0.000831578947368	1.05263157895e-05	0.0	0.00205263157895	0.0	0.00112631578947	0.0	0.0	0.0	0.000589473684211	1.05263157895e-05	0.0	0.0	0.0	6.31578947368e-05	0.000252631578947	0.000747368421053	0.0	4.21052631579e-05	0.00749473684211	0.0	0.000105263157895	0.0	0.00108421052632	0.000821052631579	0.000336842105263
k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f___g__	0.0	6.31578947368e-05	0.0	0.0	9.47368421053e-05	0.0	0.000621052631579	1.05263157895e-05	0.000547368421053	0.0	0.0	0.0	0.000831578947368	1.05263157895e-05	0.0	0.00205263157895	0.0	0.00112631578947	0.0	0.0	0.0	0.000589473684211	1.05263157895e-05	0.0	0.0	0.0	6.31578947368e-05	0.000252631578947	0.000747368421053	0.0	4.21052631579e-05	0.00749473684211	0.0	0.000105263157895	0.0	0.00108421052632	0.000821052631579	0.000336842105263
k__Bacteria_p__Tenericutes_c__RF3	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000347368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.00148421052632	0.0	4.21052631579e-05	1.05263157895e-05	3.15789473684e-05	0.0	7.36842105263e-05	0.0	0.0	0.000136842105263	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.00170526315789	0.0	0.0	0.0	1.05263157895e-05	0.0	0.00223157894737
k__Bacteria_p__Tenericutes_c__RF3_o__ML615J-28	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000347368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.00148421052632	0.0	4.21052631579e-05	1.05263157895e-05	3.15789473684e-05	0.0	7.36842105263e-05	0.0	0.0	0.000136842105263	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.00170526315789	0.0	0.0	0.0	1.05263157895e-05	0.0	0.00223157894737
k__Bacteria_p__Tenericutes_c__RF3_o__ML615J-28_f__	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000347368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.00148421052632	0.0	4.21052631579e-05	1.05263157895e-05	3.15789473684e-05	0.0	7.36842105263e-05	0.0	0.0	0.000136842105263	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.00170526315789	0.0	0.0	0.0	1.05263157895e-05	0.0	0.00223157894737
k__Bacteria_p__Tenericutes_c__RF3_o__ML615J-28_f___g__	0.0	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000347368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.00148421052632	0.0	4.21052631579e-05	1.05263157895e-05	3.15789473684e-05	0.0	7.36842105263e-05	0.0	0.0	0.000136842105263	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.00170526315789	0.0	0.0	0.0	1.05263157895e-05	0.0	0.00223157894737
k__Bacteria_p__Verrucomicrobia	0.0	0.0	0.00672631578947	0.0	0.0137473684211	0.0	0.0	0.0002	0.00357894736842	0.0240421052632	0.004	0.0	0.000136842105263	0.0	0.0	0.00238947368421	0.000231578947368	0.00178947368421	0.00604210526316	0.000210526315789	0.0	0.00345263157895	0.0225157894737	0.0	0.00778947368421	1.05263157895e-05	1.05263157895e-05	0.000210526315789	0.00463157894737	0.0227894736842	0.00946315789474	0.000768421052632	0.0	0.0	2.10526315789e-05	0.0142947368421	0.00747368421053	0.0165263157895
k__Bacteria_p__Verrucomicrobia_c__Opitutae	0.0	0.0	0.0	0.0	0.0132736842105	0.0	0.0	0.0	0.00117894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.00164210526316	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0
k__Bacteria_p__Verrucomicrobia_c__Opitutae_o__[Cerasicoccales]	0.0	0.0	0.0	0.0	0.0132736842105	0.0	0.0	0.0	0.00117894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.00164210526316	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0
k__Bacteria_p__Verrucomicrobia_c__Opitutae_o__[Cerasicoccales]_f__[Cerasicoccaceae]	0.0	0.0	0.0	0.0	0.0132736842105	0.0	0.0	0.0	0.00117894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.00164210526316	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0
k__Bacteria_p__Verrucomicrobia_c__Opitutae_o__[Cerasicoccales]_f__[Cerasicoccaceae]_g__	0.0	0.0	0.0	0.0	0.0132736842105	0.0	0.0	0.0	0.00117894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.00164210526316	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0
k__Bacteria_p__Verrucomicrobia_c__Verrucomicrobiae	0.0	0.0	0.00672631578947	0.0	0.000473684210526	0.0	0.0	0.0002	0.0024	0.0240421052632	0.004	0.0	0.000136842105263	0.0	0.0	0.00238947368421	0.000231578947368	0.00178947368421	0.00595789473684	0.000210526315789	0.0	0.00345263157895	0.0225157894737	0.0	0.00758947368421	1.05263157895e-05	1.05263157895e-05	0.000210526315789	0.00298947368421	0.0227894736842	0.00946315789474	0.000768421052632	0.0	0.0	2.10526315789e-05	0.0142736842105	0.00745263157895	0.0165263157895
k__Bacteria_p__Verrucomicrobia_c__Verrucomicrobiae_o__Verrucomicrobiales	0.0	0.0	0.00672631578947	0.0	0.000473684210526	0.0	0.0	0.0002	0.0024	0.0240421052632	0.004	0.0	0.000136842105263	0.0	0.0	0.00238947368421	0.000231578947368	0.00178947368421	0.00595789473684	0.000210526315789	0.0	0.00345263157895	0.0225157894737	0.0	0.00758947368421	1.05263157895e-05	1.05263157895e-05	0.000210526315789	0.00298947368421	0.0227894736842	0.00946315789474	0.000768421052632	0.0	0.0	2.10526315789e-05	0.0142736842105	0.00745263157895	0.0165263157895
k__Bacteria_p__Verrucomicrobia_c__Verrucomicrobiae_o__Verrucomicrobiales_f__Verrucomicrobiaceae	0.0	0.0	0.00672631578947	0.0	0.000473684210526	0.0	0.0	0.0002	0.0024	0.0240421052632	0.004	0.0	0.000136842105263	0.0	0.0	0.00238947368421	0.000231578947368	0.00178947368421	0.00595789473684	0.000210526315789	0.0	0.00345263157895	0.0225157894737	0.0	0.00758947368421	1.05263157895e-05	1.05263157895e-05	0.000210526315789	0.00298947368421	0.0227894736842	0.00946315789474	0.000768421052632	0.0	0.0	2.10526315789e-05	0.0142736842105	0.00745263157895	0.0165263157895
k__Bacteria_p__Verrucomicrobia_c__Verrucomicrobiae_o__Verrucomicrobiales_f__Verrucomicrobiaceae_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Verrucomicrobia_c__Verrucomicrobiae_o__Verrucomicrobiales_f__Verrucomicrobiaceae_g__Akkermansia	0.0	0.0	0.00672631578947	0.0	0.000473684210526	0.0	0.0	0.0002	0.0024	0.0240421052632	0.004	0.0	0.000136842105263	0.0	0.0	0.00238947368421	0.000231578947368	0.00178947368421	0.00595789473684	0.000210526315789	0.0	0.00345263157895	0.0225157894737	0.0	0.00758947368421	1.05263157895e-05	1.05263157895e-05	0.000210526315789	0.00298947368421	0.0227894736842	0.00946315789474	0.000768421052632	0.0	0.0	2.10526315789e-05	0.0142736842105	0.00745263157895	0.0165263157895
